0G Взуття дитяче - БАРТЕКs - T-21372/0CF/20;2;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21372/0CF/21;1;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21372/0CS/17;1;518;;Пінетки;"Пінетки
Для кого: дівчинка
Сезон: весна-літо
Колір: рожевий
Матеріали:
верх: шкіра натуральна
підкладка:  шкіра натуральна
устілка: B-FRESH шкіра натуральна
підошва: текстиль, шкіра 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Пинетки
Для кого: девушка
Сезон: весна-лето
Цвет: розовый
материалы:
верх: кожа натуральная
подкладка: кожа натуральная
стелька: B-FRESH кожа натуральная
подошва: текстиль, кожа
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21372/0CS/19;1;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21372/0CS/20;2;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21372/0CS/21;1;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21373/0CG/17;1;518;;Пінетки;"Пінетки
Для кого: дівчинка
Сезон: весна-літо
Колір: малиновий
Матеріали:
верх: шкіра натуральна
підкладка:  шкіра натуральна
устілка: B-FRESH шкіра натуральна
підошва: текстиль, шкіра 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Пинетки
Для кого: девушка
Сезон: весна-лето
Цвет: малиновый
материалы:
верх: кожа натуральная
подкладка: кожа натуральная
стелька: B-FRESH кожа натуральная
подошва: текстиль, кожа
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21373/0CG/18;2;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21373/0CG/19;3;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21373/0CG/20;2;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21373/99N/19;1;518;;Пінетки;"Пінетки
Для кого: дівчинка
Сезон: весна-літо
Колір: білий
Матеріали:
верх: шкіра натуральна
підкладка:  шкіра натуральна
устілка: B-FRESH шкіра натуральна
підошва: текстиль, шкіра 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Пинетки
Для кого: девушка
Сезон: весна-лето
Цвет белый
материалы:
верх: кожа натуральная
подкладка: кожа натуральная
стелька: B-FRESH кожа натуральная
подошва: текстиль, кожа
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21373/99N/21;1;518;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/92X/17;1;725;;Пінетки;"Пінетки
Для кого: дівчинка
Сезон: весна-літо
Колір: рожевий
Матеріали:
верх: шкіра натуральна
підкладка:  шкіра натуральна
устілка: B-FRESH шкіра натуральна
підошва: текстиль, шкіра 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Пинетки
Для кого: девушка
Сезон: весна-лето
Цвет: розовый
материалы:
верх: кожа натуральная
подкладка: кожа натуральная
стелька: B-FRESH кожа натуральная
подошва: текстиль, кожа
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21375/92X/18;1;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/92X/19;2;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/92X/20;2;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/92X/21;1;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/N3/17;1;725;;Пінетки;"Пінетки
Для кого: дівчинка
Сезон: весна-літо
Колір: темно-синый
Матеріали:
верх: шкіра натуральна
підкладка:  шкіра натуральна
устілка: B-FRESH шкіра натуральна
підошва: текстиль, шкіра 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Пинетки
Для кого: девушка
Сезон: весна-лето
Цвет: темно-синий
материалы:
верх: кожа натуральная
подкладка: кожа натуральная
стелька: B-FRESH кожа натуральная
подошва: текстиль, кожа
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21375/N3/18;1;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/N3/19;2;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/N3/20;3;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/N3/21;1;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/X40/17;1;725;;Пінетки;"Пінетки
Для кого: дівчинка
Сезон: весна-літо
Колір: рожеві
Матеріали:
верх: шкіра натуральна
підкладка:  шкіра натуральна
устілка: B-FRESH шкіра натуральна
підошва: текстиль, шкіра 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Пинетки
Для кого: девушка
Сезон: весна-лето
Цвет: розовые
материалы:
верх: кожа натуральная
подкладка: кожа натуральная
стелька: B-FRESH кожа натуральная
подошва: текстиль, кожа
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21375/X40/18;2;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21375/X40/19;1;725;;;;
0G Взуття дитяче - БАРТЕКs - T-21448/0MB/20;1;1298;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: фіолетовий
Матеріали:
верх:  шкіра  натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Босоножки
Для кого: девушка
Сезон: лето
Цвет: фиолетовый
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21448/0MB/21;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - T-21448/0MB/22;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - T-21448/0MB/24;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - T-21448/0MB/25;2;1298;;;;
0G Взуття дитяче - БАРТЕКs - T-21448/99N/20;1;695;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: білий
Матеріали:
верх:  шкіра  натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Босоножки
Для кого: девушка
Сезон: лето
Цвет белый
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-21448/99N/22;1;695;;;;
0G Взуття дитяче - БАРТЕКs - T-21448/99N/26;1;695;;;;
0G Взуття дитяче - БАРТЕКs - T-21463/B87/22;1;1099;;Черевики;"Черевики
Для кого: хлопчик
Сезон: весна, осінь
Колір: білий
Матеріали:
верх:  шкіра  натуральна, шкіра перферована
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : шнурівка
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Ботинки
Для кого: мальчик
Сезон: весна, осень
Цвет белый
материалы:
верх: натуральная кожа, кожа перферований
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: шнуровка
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-25363/0N5/27;1;1480;;Туфлі;"Туфлі
Для кого: дівчинка
Сезон: весна, осінь
Колір: фіолетовий
Матеріали:
верх: нубук, замша
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : шнурівка
";"Туфли
Для кого: девушка
Сезон: весна, осень
Цвет: фиолетовый
материалы:
верх: нубук, замша
стелька: кожа натуральная
подошва: термокаучук
способ застежки: шнуровка"
0G Взуття дитяче - БАРТЕКs - T-25363/0N5/28;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25363/0N5/31;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25363/0N5/32;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25363/Q35/27;1;1480;;Туфлі;"Туфлі
Для кого: дівчинка
Сезон: весна, осінь
Колір: чорний
Матеріали:
верх: нубук, замша
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : шнурівка";"Туфли
Для кого: девушка
Сезон: весна, осень
Цвет черный
материалы:
верх: нубук, замша
стелька: кожа натуральная
подошва: термокаучук
способ застежки: шнуровка"
0G Взуття дитяче - БАРТЕКs - T-25363/Q35/29;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25363/Q35/30;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25364/0NP/27;1;1555;;Макасіни;"
Макасіни
Для кого: дівчинка
Сезон: весна, осінь
Колір: бірюзовий
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб застежки : не защіпаються
";"Мокасины
Для кого: девушка
Сезон: весна, осень
Цвет: бирюзовый
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: не застегиваются"
0G Взуття дитяче - БАРТЕКs - T-25364/0NP/30;1;1555;;;;
0G Взуття дитяче - БАРТЕКs - T-25364/0NP/31;1;1555;;;;
0G Взуття дитяче - БАРТЕКs - T-25364/0NP/32;1;1555;;;;
0G Взуття дитяче - БАРТЕКs - T-25364/X40/29;1;1555;;Макасіни;"Макасіни
Для кого: дівчинка
Сезон: весна, осінь
Колір: рожевий
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : не защіпаються";"Мокасины
Для кого: девушка
Сезон: весна, осень
Цвет: розовый
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: не застегиваются"
0G Взуття дитяче - БАРТЕКs - T-25364/X40/32;2;1555;;;;
0G Взуття дитяче - БАРТЕКs - T-25366/0EY/27;1;1480;;;"Туфлі
Для кого: дівчинка
Сезон: весна, літо, осінь
Колір: синій
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
";"Туфли
Для кого: девушка
Сезон: весна, лето, осень
Цвет синий
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: липучки"
0G Взуття дитяче - БАРТЕКs - T-25366/0EY/28;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25366/0EY/29;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-25366/0EY/32;1;1480;;;;
0G Взуття дитяче - БАРТЕКs - T-26656/96X/27;1;702;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: розовий
Матеріали:
верх: шкіра натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Босоножки
Для кого: девушка
Сезон: лето
Цвет: розовый
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежка: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-26656/96X/28;1;702;;;;
0G Взуття дитяче - БАРТЕКs - T-26658/B36/27;1;1415;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: білі з розовим
Матеріали:
верх: шкіра натуральна, текстиль
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
";"Босоножки
Для кого: девушка
Сезон: лето
Цвет: белые с розовым
материалы:
верх: натуральная кожа, текстиль
стелька: кожа натуральная
подошва: термокаучук
способ застежки: липучки"
0G Взуття дитяче - БАРТЕКs - T-26658/B36/30;1;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-26658/B36/32;1;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-28364/Z13/38;1;889;;Макасіни;"Макасіни
Для кого: дівчинка
Сезон: весна, літо
Колір: темно-сині
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : не защіпаються";"Мокасины
Для кого: девушка
Сезон: весна, лето
Цвет: темно-синие
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: не застегиваются"
0G Взуття дитяче - БАРТЕКs - T-28366/0NB/33;1;1641;;;;
0G Взуття дитяче - БАРТЕКs - T-28366/0NB/35;1;1641;;;;
0G Взуття дитяче - БАРТЕКs - T-28366/0NB/37;1;1641;;Туфлі;"Туфлі
Для кого: дівчинка
Сезон: весна, літо, осінь
Колір: рожевий
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки";"Туфли
Для кого: девушка
Сезон: весна, лето, осень
Цвет: розовый
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: липучки"
0G Взуття дитяче - БАРТЕКs - T-29662/B87/38;1;1415;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: білі
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
";"Босоножки
Для кого: девушка
Сезон: лето
Цвет: белые
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: липучки"
0G Взуття дитяче - БАРТЕКs - T-79576/G66/33;2;1239;;;;
0G Взуття дитяче - БАРТЕКs - T-79576/G66/34;2;1239;;;;
0G Взуття дитяче - БАРТЕКs - T-79576/G66/36;1;1239;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: білі
Матеріали:
верх: шкіра натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Босоножки
Для кого: девушка
Сезон: лето
Цвет: белые
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-91269-1/880/21;1;1175;;;;
0G Взуття дитяче - БАРТЕКs - T-91269-1/880/25;1;1175;;Ортопедичне взуття;"Ортопедичне взуття
Для кого: дівчинка
Сезон:  літо
Колір: розовий
Матеріали:
верх: нубук
устілка: B-Fresh,шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.   Взуття профілактичне »BARTEK"", при нормальних умовах експлуатації, використовується в профілактиці, лікуванні та реабілітації підтримуючи зростання і набутих деформацій нижніх кінцівок. Він може бути використаний для запобігання утворення функціональних дефектів нижніх кінцівок у дітей. Взуття ""BARTEK"" рекомендується носити дітям зі здоровими ногами, для того, щоб запобігти утворенню таких дефектів ніг.";"Ортопедическая обувь
Для кого: девушка
Сезон: лето
Цвет: розовый
Материалы:
верх: нубук
стелька: B-Fresh, кожа натуральная
подошва: термокаучук
способ защелки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов. Обувь профилактическая »BARTEK"", при нормальных условиях эксплуатации, используется в профилактике, лечении и реабилитации поддерживая рост и приобретенных деформаций нижних конечностей. Он может быть использован для предотвращения образования функциональных дефектов нижних конечностей у детей. Обувь ""BARTEK"" рекомендуется носить детям со здоровыми ногами , для того, чтобы предотвратить образование таких дефектов ног."
0G Взуття дитяче - БАРТЕКs - T-96106/90/27;2;1415;;Босоніжки;"Босоніжки
Для кого: хлопчик
Сезон: літо
Колір: чорні
Матеріали:
верх: шкіра натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Босоножки
Для кого: мальчик
Сезон: лето
Цвет: черные
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов.
"
0G Взуття дитяче - БАРТЕКs - T-96106/90/28;1;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-96106/90/29;2;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-96106/90/30;2;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-96106/90/31;1;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-96106/90/32;1;1415;;;;
0G Взуття дитяче - БАРТЕКs - T-96111/805/27;1;1268;;Босоніжки;"Босоніжки
Для кого: дівчинки
Сезон: літо
Колір: сірі з фіолетовим
Матеріали:
верх: текстиль, шкіра натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.";"Босоножки
Для кого: девочки
Сезон: лето
Цвет: серые с фиолетовым
материалы:
верх: текстиль, кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - T-96111/805/28;1;1268;;;;
0G Взуття дитяче - БАРТЕКs - T-96111/805/29;1;1268;;;;
0G Взуття дитяче - БАРТЕКs - T-96111/805/30;1;1268;;;;
0G Взуття дитяче - БАРТЕКs - T-96111/805/31;1;1268;;;;
0G Взуття дитяче - БАРТЕКs - T-96269-1/880/29;1;1327;;Ортопедичне взуття;"Ортопедичне взуття
Для кого: дівчинка
Сезон:  літо
Колір: розовий
Матеріали:
верх: нубук
устілка: B-Fresh,шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.   Взуття профілактичне »BARTEK"", при нормальних умовах експлуатації, використовується в профілактиці, лікуванні та реабілітації підтримуючи зростання і набутих деформацій нижніх кінцівок. Він може бути використаний для запобігання утворення функціональних дефектів нижніх кінцівок у дітей. Взуття ""BARTEK"" рекомендується носити дітям зі здоровими ногами, для того, щоб запобігти утворенню таких дефектів ніг.";"Ортопедическая обувь
Для кого: девушка
Сезон: лето
Цвет: розовый
Материалы:
верх: нубук
стелька: B-Fresh, кожа натуральная
подошва: термокаучук
способ защелки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов. Обувь профилактическая »BARTEK"", при нормальных условиях эксплуатации, используется в профилактике, лечении и реабилитации поддерживая рост и приобретенных деформаций нижних конечностей. Он может быть использован для предотвращения образования функциональных дефектов нижних конечностей у детей. Обувь ""BARTEK"" рекомендуется носить детям со здоровыми ногами , для того, чтобы предотвратить образование таких дефектов ног."
0G Взуття дитяче - БАРТЕКs - T-96269-1/880/31;1;1327;;;;
0G Взуття дитяче - БАРТЕКs - T-99663/B87/34;1;1415;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: білі
Матеріали:
верх: шкіра натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.
";"Босоножки
Для кого: девушка
Сезон: лето
Цвет: белые
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - W-21295/25K/21;1;1298;;Босоніжки;"Босоніжки
Для кого: дівчинка
Сезон: літо
Колір: білі з темно-синім
Матеріали:
верх: шкіра натуральна
устілка: шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
";"Босоножки
Для кого: девочка
Сезон: лето
Цвет: белые с темно-синим
материалы:
верх: кожа натуральная
стелька: кожа натуральная
подошва: термокаучук
способ застежки: липучки"
0G Взуття дитяче - БАРТЕКs - W-21368/0AJ/21;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21368/0AJ/25;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21368/0AJ/26;2;1298;;Туфлі;"Туфлі
Для кого: дівчинка
Сезон: літо, весна
Колір: білі 
Матеріали:
верх: шкіра натуральна, замша
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів
";"Туфли
Для кого: девушка
Сезон: лето, весна
Цвет: белые
материалы:
верх: натуральная кожа, замша
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов"
0G Взуття дитяче - БАРТЕКs - W-21438/0MV/21;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21438/0MV/24;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21438/0MV/25;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21438/0MV/26;1;1298;;Туфлі;"Туфлі
Для кого: дівчинка
Сезон: літо, весна
Колір: білі з фіолетовим
Матеріали:
верх: шкіра натуральна, замша
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів
";"Туфли
Для кого: девушка
Сезон: лето, весна
Цвет: белые
материалы:
верх: натуральная кожа, замша
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов"
0G Взуття дитяче - БАРТЕКs - W-21438/G53/21;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21438/G53/25;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21438/G53/26;1;1298;;Туфлі;"Туфлі
Для кого: дівчинка
Сезон: літо, весна
Колір: малиновий з рожевим
Матеріали:
верх: шкіра натуральна, замша
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів";"Туфли
Для кого: девушка
Сезон: лето, весна
Цвет: белые
материалы:
верх: натуральная кожа, замша
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов"
0G Взуття дитяче - БАРТЕКs - W-21441/0NT/20;1;1386;;;;
0G Взуття дитяче - БАРТЕКs - W-21441/0NT/21;1;1386;;;;
0G Взуття дитяче - БАРТЕКs - W-21441/0NT/22;1;1386;;Черевики;"Черевики
Для кого: дівчинка
Сезон: весна, осінь
Колір: рожеві з білим
Матеріали:
верх: шкіра натуральна
устілка: B-FRESH, шкіра натуральна
підошва: термокаучук 
спосіб защіпки : липучки
Додаткова інформація про матеріали: Нова пластина B-Fresh діє як вбудований дезодорант - ефективно запобігає неприємний запах поту і знижує ріст пилових кліщів, грибків, бактерій і алергенів.
";"Ботинки
Для кого: девушка
Сезон: весна, осень
Цвет: розовые с белым
материалы:
верх: кожа натуральная
стелька: B-FRESH, кожа натуральная
подошва: термокаучук
способ застежки: липучки
Дополнительная информация о материалах Новая пластина B-Fresh действует как встроенный дезодорант - эффективно предотвращает неприятный запах пота и снижает рост пылевых клещей, грибков, бактерий и аллергенов."
0G Взуття дитяче - БАРТЕКs - W-21445/Z14/20;1;1298;;;;
0G Взуття дитяче - БАРТЕКs - W-21445/Z14/24;1;1298;;;;
